file F0semitoneFrom27.5Hz_sma3nz_amean F0semitoneFrom27.5Hz_sma3nz_stddevNorm F0semitoneFrom27.5Hz_sma3nz_percentile20.0 F0semitoneFrom27.5Hz_sma3nz_percentile50.0 F0semitoneFrom27.5Hz_sma3nz_percentile80.0 F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope loudness_sma3_amean loudness_sma3_stddevNorm loudness_sma3_percentile20.0 loudness_sma3_percentile50.0 loudness_sma3_percentile80.0 loudness_sma3_pctlrange0-2 loudness_sma3_meanRisingSlope loudness_sma3_stddevRisingSlope loudness_sma3_meanFallingSlope loudness_sma3_stddevFallingSlope spectralFlux_sma3_amean spectralFlux_sma3_stddevNorm mfcc1_sma3_amean mfcc1_sma3_stddevNorm mfcc2_sma3_amean mfcc2_sma3_stddevNorm mfcc3_sma3_amean mfcc3_sma3_stddevNorm mfcc4_sma3_amean mfcc4_sma3_stddevNorm jitterLocal_sma3nz_amean jitterLocal_sma3nz_stddevNorm shimmerLocaldB_sma3nz_amean shimmerLocaldB_sma3nz_stddevNorm HNRdBACF_sma3nz_amean HNRdBACF_sma3nz_stddevNorm logRelF0-H1-H2_sma3nz_amean logRelF0-H1-H2_sma3nz_stddevNorm logRelF0-H1-A3_sma3nz_amean logRelF0-H1-A3_sma3nz_stddevNorm F1frequency_sma3nz_amean F1frequency_sma3nz_stddevNorm F1bandwidth_sma3nz_amean F1bandwidth_sma3nz_stddevNorm F1amplitudeLogRelF0_sma3nz_amean F1amplitudeLogRelF0_sma3nz_stddevNorm F2frequency_sma3nz_amean F2frequency_sma3nz_stddevNorm F2bandwidth_sma3nz_amean F2bandwidth_sma3nz_stddevNorm F2amplitudeLogRelF0_sma3nz_amean F2amplitudeLogRelF0_sma3nz_stddevNorm F3frequency_sma3nz_amean F3frequency_sma3nz_stddevNorm F3bandwidth_sma3nz_amean F3bandwidth_sma3nz_stddevNorm F3amplitudeLogRelF0_sma3nz_amean F3amplitudeLogRelF0_sma3nz_stddevNorm alphaRatioV_sma3nz_amean alphaRatioV_sma3nz_stddevNorm hammarbergIndexV_sma3nz_amean hammarbergIndexV_sma3nz_stddevNorm slopeV0-500_sma3nz_amean slopeV0-500_sma3nz_stddevNorm slopeV500-1500_sma3nz_amean slopeV500-1500_sma3nz_stddevNorm spectralFluxV_sma3nz_amean spectralFluxV_sma3nz_stddevNorm mfcc1V_sma3nz_amean mfcc1V_sma3nz_stddevNorm mfcc2V_sma3nz_amean mfcc2V_sma3nz_stddevNorm mfcc3V_sma3nz_amean mfcc3V_sma3nz_stddevNorm mfcc4V_sma3nz_amean mfcc4V_sma3nz_stddevNorm alphaRatioUV_sma3nz_amean hammarbergIndexUV_sma3nz_amean slopeUV0-500_sma3nz_amean slopeUV500-1500_sma3nz_amean spectralFluxUV_sma3nz_amean loudnessPeaksPerSec VoicedSegmentsPerSec MeanVoicedSegmentLengthSec StddevVoicedSegmentLengthSec MeanUnvoicedSegmentLength StddevUnvoicedSegmentLength equivalentSoundLevel_dBp
22_CF50_3 3.538577e+01 1.593357e-01 3.292744e+01 3.517778e+01 3.848846e+01 5.561016e+00 3.107031e+02 5.540394e+02 8.733792e+01 1.643544e+02 1.395135e+00 7.385263e-01 5.610030e-01 1.117075e+00 2.113735e+00 1.552732e+00 2.346237e+01 1.575509e+01 1.620016e+01 1.270061e+01 8.978591e-01 1.132381e+00 2.012957e+01 6.981957e-01 2.535762e+00 6.825021e+00 1.045263e+01 1.482166e+00 -1.278588e+01 -1.530757e+00 2.663943e-02 2.351814e+00 9.376509e-01 9.951426e-01 8.636336e+00 5.702821e-01 3.741655e+00 2.989217e+00 1.626295e+01 7.316054e-01 5.604423e+02 3.631441e-01 1.215444e+03 2.135679e-01 -6.068267e+01 -1.352501e+00 1.643638e+03 1.796665e-01 9.235009e+02 5.769228e-01 -6.097732e+01 -1.191592e+00 2.657353e+03 1.261002e-01 9.872723e+02 6.529764e-01 -6.296759e+01 -1.128538e+00 -1.322912e+01 -6.419629e-01 2.207654e+01 4.231001e-01 7.368929e-03 5.727612e+00 -2.351312e-02 -6.663448e-01 1.028374e+00 1.064968e+00 2.453560e+01 4.616428e-01 1.142596e+00 1.598957e+01 1.083270e+01 1.549484e+00 -1.769974e+01 -1.076633e+00 -1.034352e+01 1.898354e+01 -5.302429e-02 -8.046723e-03 4.513093e-01 2.462207e+00 2.019196e+00 3.745292e-01 4.046747e-01 1.122222e-01 1.394854e-01 -2.110368e+01
22_PF40_3 3.274452e+01 9.237276e-02 3.140703e+01 3.245926e+01 3.420200e+01 2.794975e+00 1.213470e+02 2.772491e+02 3.297320e+01 5.416978e+01 6.622237e-01 5.287027e-01 3.919902e-01 6.000229e-01 8.715296e-01 4.795394e-01 7.687492e+00 4.711637e+00 5.133861e+00 3.463941e+00 3.343839e-01 8.586742e-01 2.563446e+01 4.748410e-01 1.102362e+01 1.033732e+00 2.709896e+00 5.977767e+00 -1.553710e+01 -9.772717e-01 1.883060e-02 2.328662e+00 8.882442e-01 7.281764e-01 7.761178e+00 4.951497e-01 4.055036e+00 2.081617e+00 2.581554e+01 3.561593e-01 5.252177e+02 3.152824e-01 1.315960e+03 1.575027e-01 -4.391357e+01 -1.746866e+00 1.555356e+03 2.287510e-01 9.927397e+02 4.413569e-01 -5.309633e+01 -1.300535e+00 2.656314e+03 9.561864e-02 7.933752e+02 4.973985e-01 -5.815044e+01 -1.137936e+00 -1.733356e+01 -3.728013e-01 2.701031e+01 2.753407e-01 1.607793e-02 2.228752e+00 -3.279869e-02 -4.534116e-01 3.712906e-01 8.076265e-01 2.978163e+01 2.908140e-01 1.153630e+01 9.993482e-01 3.495386e+00 4.916697e+00 -1.857871e+01 -7.982497e-01 -9.859197e+00 1.963402e+01 -3.421354e-02 -1.300287e-02 1.789159e-01 2.864549e+00 1.602287e+00 4.962240e-01 5.708693e-01 1.250244e-01 1.782998e-01 -2.991841e+01
23_CF55_3 3.136281e+01 1.478517e-01 2.907468e+01 3.122163e+01 3.417640e+01 5.101719e+00 1.437126e+02 2.063434e+02 1.110815e+02 2.986737e+02 1.280866e+00 6.387812e-01 5.219354e-01 1.158003e+00 1.886979e+00 1.365044e+00 1.938675e+01 1.147936e+01 1.348654e+01 8.911175e+00 8.531401e-01 1.188329e+00 2.135021e+01 6.407617e-01 7.634504e+00 1.572656e+00 -1.390853e+00 -1.108806e+01 -6.324359e+00 -2.134095e+00 2.874793e-02 2.299943e+00 1.091766e+00 8.076038e-01 6.063314e+00 7.173173e-01 1.154726e+00 6.575640e+00 2.025028e+01 4.798408e-01 4.965022e+02 3.249111e-01 1.283480e+03 1.841658e-01 -4.779404e+01 -1.739255e+00 1.530404e+03 1.832302e-01 9.449244e+02 4.286319e-01 -5.424625e+01 -1.395191e+00 2.573245e+03 9.556910e-02 8.494073e+02 5.399546e-01 -5.808503e+01 -1.263559e+00 -1.338443e+01 -4.717286e-01 2.202604e+01 3.615380e-01 1.687510e-02 2.204625e+00 -2.835338e-02 -4.912281e-01 9.792099e-01 9.825234e-01 2.598173e+01 4.005023e-01 6.731822e+00 1.772635e+00 -2.781015e+00 -5.813289e+00 -8.980853e+00 -1.485146e+00 -1.112687e+01 2.025526e+01 -4.103194e-02 -1.099343e-02 4.069901e-01 2.999043e+00 1.697525e+00 4.495343e-01 4.530334e-01 1.446386e-01 1.885781e-01 -2.227275e+01
23_PF55_2 3.126230e+01 1.038280e-01 3.019299e+01 3.150787e+01 3.308291e+01 2.889921e+00 2.707295e+02 3.833596e+02 6.707013e+01 1.181210e+02 5.297527e-01 4.963610e-01 2.922625e-01 4.905736e-01 7.276928e-01 4.354303e-01 6.649508e+00 3.911484e+00 4.681694e+00 2.768109e+00 3.070833e-01 9.312198e-01 2.232025e+01 5.418004e-01 1.504437e+01 6.308411e-01 1.270131e+01 9.720317e-01 2.574971e+00 3.827294e+00 2.223852e-02 2.056615e+00 8.515816e-01 8.200564e-01 7.907905e+00 4.485629e-01 -3.616512e-01 -3.266752e+01 2.104379e+01 4.900261e-01 5.017018e+02 2.851940e-01 1.261659e+03 1.647408e-01 -6.167867e+01 -1.325758e+00 1.612635e+03 1.486200e-01 9.949531e+02 4.519799e-01 -7.247566e+01 -1.013067e+00 2.628972e+03 9.615131e-02 9.591002e+02 4.810230e-01 -7.484218e+01 -9.605131e-01 -1.984843e+01 -2.877179e-01 2.854084e+01 2.684673e-01 -1.792764e-02 -1.985810e+00 -3.071182e-02 -3.508270e-01 3.306294e-01 8.282426e-01 2.774778e+01 2.753057e-01 1.596141e+01 6.293740e-01 1.397518e+01 9.539289e-01 1.830487e+00 5.879714e+00 -1.329914e+01 2.313881e+01 -5.673694e-02 -1.343562e-02 2.417517e-01 3.567205e+00 1.874507e+00 3.850526e-01 3.634683e-01 1.410465e-01 2.305354e-01 -3.166063e+01
24_CM63_3 2.858519e+01 1.338248e-01 2.684374e+01 2.859452e+01 3.068820e+01 3.844458e+00 2.387149e+02 4.768626e+02 8.013284e+01 2.261439e+02 1.242984e+00 5.673957e-01 6.011439e-01 1.162981e+00 1.767186e+00 1.166042e+00 1.576790e+01 9.091578e+00 1.293439e+01 9.089637e+00 6.939611e-01 8.185482e-01 2.432618e+01 6.110364e-01 8.706702e+00 1.210578e+00 8.507259e+00 1.604917e+00 5.863208e+00 2.203479e+00 2.379195e-02 2.485212e+00 9.277656e-01 8.752880e-01 6.864869e+00 5.113819e-01 9.170611e-01 1.056138e+01 2.015557e+01 4.737074e-01 4.584891e+02 3.847682e-01 1.209536e+03 1.922412e-01 -4.522312e+01 -1.672620e+00 1.422689e+03 1.725301e-01 8.852163e+02 3.047271e-01 -5.360900e+01 -1.289667e+00 2.441459e+03 1.117108e-01 7.359978e+02 3.449573e-01 -5.785684e+01 -1.156747e+00 -1.505533e+01 -4.116350e-01 2.313064e+01 3.185271e-01 8.747623e-03 4.058711e+00 -2.216495e-02 -6.002437e-01 7.810827e-01 7.395362e-01 2.935149e+01 3.615358e-01 9.867188e+00 9.859337e-01 9.487803e+00 1.506197e+00 6.008369e+00 2.280227e+00 -5.421395e+00 1.473352e+01 -3.377737e-02 -3.493444e-03 3.234363e-01 3.008246e+00 1.288187e+00 6.192095e-01 6.660154e-01 1.516300e-01 1.949234e-01 -2.224141e+01
24_PF56_2 3.122639e+01 1.783441e-01 3.023333e+01 3.218627e+01 3.465545e+01 4.422121e+00 2.576183e+02 4.037966e+02 1.781436e+02 4.320226e+02 9.705830e-01 8.072126e-01 3.159690e-01 7.313457e-01 1.512351e+00 1.196382e+00 1.656677e+01 9.878549e+00 1.169232e+01 7.758497e+00 5.045223e-01 9.655629e-01 1.873383e+01 7.753613e-01 3.975656e+00 3.089315e+00 1.647602e+01 8.585591e-01 -2.682023e+00 -5.340447e+00 4.039698e-02 2.364219e+00 1.020621e+00 8.647902e-01 7.363444e+00 6.694030e-01 6.570483e+00 1.824160e+00 1.971092e+01 5.797187e-01 4.574303e+02 3.969338e-01 1.200883e+03 1.820010e-01 -8.665052e+01 -1.079211e+00 1.519378e+03 1.594982e-01 8.327028e+02 4.229443e-01 -8.896346e+01 -9.468790e-01 2.539414e+03 9.965541e-02 8.628676e+02 4.888934e-01 -9.008936e+01 -9.224813e-01 -1.469885e+01 -4.499747e-01 2.315764e+01 3.453279e-01 1.451467e-02 2.637313e+00 -1.898065e-02 -6.484608e-01 6.704895e-01 7.814216e-01 2.734230e+01 3.394528e-01 3.657940e+00 3.737583e+00 2.118237e+01 6.961738e-01 -6.864638e+00 -2.248096e+00 -6.699432e+00 1.550105e+01 -4.122039e-02 -2.982667e-03 2.251833e-01 2.914694e+00 1.654657e+00 3.692338e-01 3.782725e-01 2.331140e-01 4.109195e-01 -2.485248e+01
25_CF59_3 3.311965e+01 1.298644e-01 3.118281e+01 3.279643e+01 3.554382e+01 4.361010e+00 2.778898e+02 4.379730e+02 6.531639e+01 8.500197e+01 8.259940e-01 6.051578e-01 3.881508e-01 7.414930e-01 1.199936e+00 8.117852e-01 1.112907e+01 7.111592e+00 6.782014e+00 4.668784e+00 5.771039e-01 8.813299e-01 2.759680e+01 4.598345e-01 1.276266e+01 1.029769e+00 6.247329e+00 2.563821e+00 -2.742708e+00 -5.247793e+00 2.485259e-02 2.514144e+00 7.846642e-01 1.021211e+00 8.564478e+00 4.813883e-01 3.902528e+00 3.734372e+00 2.790950e+01 5.051793e-01 5.144484e+02 2.865812e-01 1.282845e+03 1.542759e-01 -5.253092e+01 -1.494523e+00 1.563090e+03 1.817952e-01 9.779252e+02 4.066332e-01 -6.153145e+01 -1.145223e+00 2.663420e+03 8.977475e-02 9.000219e+02 4.892342e-01 -6.898450e+01 -9.596218e-01 -1.965891e+01 -4.167531e-01 3.170821e+01 2.394466e-01 7.306357e-03 5.437181e+00 -2.602655e-02 -5.620156e-01 6.510419e-01 8.034679e-01 3.240773e+01 2.662888e-01 1.356127e+01 1.047545e+00 6.141985e+00 2.840632e+00 -5.643568e+00 -2.590499e+00 -1.505067e+01 2.617442e+01 -5.807073e-02 -7.671925e-03 3.095288e-01 2.728236e+00 1.797815e+00 4.271539e-01 4.377927e-01 1.210345e-01 1.807680e-01 -2.447398e+01
25_PF36_4 3.002712e+01 1.807942e-01 2.933499e+01 3.075487e+01 3.291385e+01 3.578863e+00 3.805958e+02 4.702293e+02 1.640058e+02 4.302538e+02 2.956256e-01 6.914053e-01 1.339886e-01 2.440545e-01 4.273163e-01 2.933276e-01 4.884726e+00 4.134138e+00 3.561067e+00 4.211733e+00 2.037864e-01 2.504038e+00 2.021167e+01 6.490111e-01 1.072043e+01 1.185069e+00 3.415830e+00 4.080593e+00 1.181668e+00 9.964181e+00 3.404695e-02 2.403789e+00 1.194305e+00 8.062452e-01 5.666692e+00 9.074787e-01 -4.708220e-02 -3.104159e+02 2.130031e+01 6.419436e-01 4.907588e+02 2.926397e-01 1.239646e+03 1.838584e-01 -7.206863e+01 -1.253642e+00 1.533747e+03 1.506858e-01 1.008863e+03 4.367309e-01 -8.040973e+01 -1.031541e+00 2.595540e+03 9.924282e-02 9.387507e+02 5.090342e-01 -8.482215e+01 -9.385912e-01 -1.634921e+01 -4.362265e-01 2.701991e+01 2.884558e-01 -2.922924e-03 -1.475291e+01 -2.330830e-02 -5.765790e-01 2.045459e-01 2.360063e+00 2.624397e+01 3.414450e-01 1.139160e+01 1.089854e+00 2.067341e+00 7.386995e+00 -1.249567e+00 -9.750480e+00 -1.367742e+01 2.464108e+01 -5.042061e-02 -8.373762e-03 1.992098e-01 1.940299e+00 2.397045e+00 2.647541e-01 2.885157e-01 1.442754e-01 1.958127e-01 -3.468565e+01
26_CM31_3 2.708186e+01 1.569452e-01 2.436646e+01 2.645959e+01 2.925065e+01 4.884186e+00 1.567992e+02 3.481536e+02 8.252767e+01 1.609581e+02 9.781151e-01 6.451231e-01 4.425616e-01 8.369520e-01 1.452886e+00 1.010324e+00 1.687738e+01 1.028025e+01 1.183594e+01 8.840584e+00 6.822053e-01 9.401916e-01 2.305266e+01 7.045051e-01 5.031868e+00 2.300160e+00 1.418933e+01 1.099459e+00 1.812391e+00 8.321177e+00 2.809767e-02 1.651363e+00 1.266979e+00 7.659861e-01 4.588291e+00 7.747008e-01 1.843775e+00 5.017430e+00 1.942081e+01 4.883336e-01 5.482604e+02 4.159053e-01 1.243708e+03 1.828127e-01 -5.525085e+01 -1.515275e+00 1.586731e+03 1.829138e-01 8.967953e+02 3.944298e-01 -6.264781e+01 -1.225191e+00 2.544133e+03 1.332240e-01 8.166830e+02 3.641551e-01 -6.400720e+01 -1.182106e+00 -1.501122e+01 -4.120450e-01 2.162767e+01 3.334593e-01 1.357677e-02 2.841648e+00 -2.515998e-02 -6.496697e-01 8.241097e-01 8.117617e-01 2.973724e+01 3.851365e-01 4.875848e+00 2.424242e+00 1.589441e+01 1.060410e+00 7.448546e-01 2.213360e+01 -7.610474e+00 1.660575e+01 -3.453855e-02 -5.378091e-03 2.559063e-01 2.998667e+00 1.750800e+00 4.195685e-01 4.316514e-01 1.539339e-01 2.403947e-01 -2.395527e+01
26_PM54_3 2.020480e+01 1.310336e-01 1.873693e+01 1.988007e+01 2.152015e+01 2.783213e+00 2.221845e+02 3.711021e+02 6.340378e+01 1.478026e+02 3.801436e-01 5.215164e-01 2.205802e-01 3.434909e-01 5.022284e-01 2.816482e-01 3.970424e+00 3.596525e+00 1.903394e+00 1.832649e+00 3.484508e-01 7.969552e-01 2.275084e+01 4.756602e-01 1.883756e+01 4.900971e-01 2.356780e+00 4.575246e+00 1.041827e+01 9.790486e-01 3.019070e-02 1.327686e+00 1.075448e+00 8.817803e-01 3.245573e+00 9.738310e-01 1.456267e+00 1.099410e+01 2.886259e+01 5.423091e-01 6.516314e+02 3.772074e-01 1.326305e+03 1.703610e-01 -8.595909e+01 -9.459184e-01 1.709005e+03 2.067884e-01 1.135094e+03 2.728364e-01 -9.310611e+01 -8.133804e-01 2.868761e+03 1.206130e-01 1.041563e+03 3.802357e-01 -9.936291e+01 -7.145545e-01 -2.471768e+01 -2.926217e-01 3.992491e+01 1.644590e-01 -7.917291e-02 -3.900460e-01 -1.595685e-02 -8.056679e-01 4.122371e-01 7.020110e-01 2.871319e+01 2.647759e-01 2.300760e+01 3.195565e-01 4.937032e+00 2.308100e+00 1.155691e+01 9.998424e-01 -1.538403e+01 2.915463e+01 -6.833759e-02 -8.971620e-04 2.274141e-01 8.461828e-01 2.036018e+00 3.105774e-01 3.316937e-01 1.725935e-01 2.274191e-01 -2.967685e+01
27_CF63_4 3.011769e+01 1.401595e-01 2.885286e+01 3.045204e+01 3.235419e+01 3.501333e+00 2.122772e+02 3.317086e+02 9.160264e+01 1.595902e+02 7.151109e-01 6.326981e-01 3.245066e-01 6.046681e-01 1.052790e+00 7.282833e-01 1.014913e+01 5.663447e+00 6.266378e+00 4.319131e+00 3.371767e-01 8.781059e-01 2.439674e+01 5.551001e-01 1.174619e+01 1.185841e+00 3.762967e+00 3.949684e+00 -9.123591e+00 -1.610903e+00 2.841101e-02 2.594826e+00 9.034116e-01 9.057062e-01 6.720518e+00 6.345135e-01 3.324114e+00 2.772127e+00 2.790733e+01 3.700192e-01 5.075917e+02 2.886457e-01 1.289613e+03 1.692813e-01 -4.687244e+01 -1.671904e+00 1.532638e+03 1.785879e-01 1.059677e+03 3.787612e-01 -5.846114e+01 -1.215721e+00 2.622640e+03 1.048658e-01 8.958453e+02 5.256649e-01 -6.515228e+01 -1.034743e+00 -1.676158e+01 -4.288166e-01 2.755428e+01 2.565681e-01 2.186516e-02 1.489155e+00 -2.882331e-02 -5.148368e-01 3.900111e-01 7.794918e-01 2.966058e+01 3.041526e-01 1.291354e+01 1.135909e+00 4.284442e+00 3.743667e+00 -1.147983e+01 -1.308452e+00 -7.664031e+00 1.681037e+01 -3.256278e-02 -6.726425e-03 1.378209e-01 2.692041e+00 1.525089e+00 5.093706e-01 4.979758e-01 1.585268e-01 2.300234e-01 -2.920758e+01
27_PF26_3 2.976550e+01 1.937412e-01 2.909600e+01 3.112703e+01 3.266423e+01 3.568233e+00 4.328697e+02 5.544907e+02 1.535950e+02 2.628288e+02 6.078120e-01 7.593545e-01 2.439017e-01 5.224313e-01 9.113661e-01 6.674644e-01 1.792327e+01 2.011694e+01 6.892985e+00 7.230847e+00 6.194013e-01 2.133464e+00 2.085543e+01 7.465757e-01 9.355499e+00 1.666722e+00 -1.336406e+00 -1.391608e+01 3.677367e+00 3.928424e+00 3.389312e-02 2.799502e+00 1.201855e+00 8.344374e-01 4.582717e+00 1.287393e+00 -2.662771e+00 -8.612048e+00 1.500039e+01 1.311312e+00 5.319943e+02 3.349419e-01 1.324176e+03 1.865292e-01 -7.349645e+01 -1.186242e+00 1.521936e+03 1.709949e-01 1.051786e+03 3.774049e-01 -7.577573e+01 -1.106319e+00 2.580262e+03 1.058154e-01 9.072323e+02 4.517610e-01 -8.209850e+01 -9.611632e-01 -1.310225e+01 -6.235130e-01 2.587090e+01 3.836111e-01 -2.244584e-02 -1.771973e+00 -1.922451e-02 -7.832840e-01 5.837284e-01 2.249672e+00 2.692173e+01 4.264373e-01 7.560264e+00 1.985855e+00 -5.618860e+00 -3.495684e+00 1.849586e+00 8.448191e+00 -1.278634e+01 2.218180e+01 -5.487437e-02 -1.040207e-02 6.889096e-01 1.416183e+00 2.870873e+00 2.239565e-01 2.877483e-01 1.201786e-01 1.506134e-01 -2.558589e+01
28_CF34_3 3.299870e+01 1.592885e-01 3.039711e+01 3.241747e+01 3.574097e+01 5.343857e+00 3.349705e+02 6.200403e+02 1.007126e+02 1.993938e+02 1.574256e+00 6.222897e-01 6.894636e-01 1.382623e+00 2.412455e+00 1.722992e+00 2.289272e+01 1.443738e+01 1.703767e+01 1.184641e+01 8.775586e-01 8.805584e-01 2.103516e+01 7.175577e-01 5.291383e-01 2.826570e+01 1.313768e+01 1.382625e+00 -9.758437e+00 -1.709364e+00 2.390402e-02 2.332783e+00 9.628950e-01 9.798300e-01 7.647759e+00 5.889043e-01 4.084363e+00 2.195730e+00 1.601922e+01 7.020174e-01 5.009473e+02 3.496152e-01 1.200162e+03 2.130107e-01 -5.342411e+01 -1.491174e+00 1.565096e+03 1.661299e-01 8.863305e+02 5.277540e-01 -5.764516e+01 -1.247868e+00 2.579034e+03 1.005198e-01 9.495566e+02 6.066197e-01 -5.904659e+01 -1.197930e+00 -1.144362e+01 -6.453807e-01 1.922186e+01 4.817345e-01 5.483790e-03 7.249983e+00 -2.514513e-02 -6.163799e-01 9.995475e-01 8.068740e-01 2.596076e+01 4.536295e-01 -1.107123e-01 -1.402408e+02 1.433316e+01 1.354309e+00 -1.344429e+01 -1.223124e+00 -6.947219e+00 1.577076e+01 -5.062596e-02 -7.595765e-03 4.321435e-01 3.288996e+00 1.850732e+00 4.158823e-01 4.489247e-01 1.203817e-01 1.529926e-01 -2.100315e+01
29_CF34_3 3.089059e+01 1.337506e-01 2.883528e+01 3.055715e+01 3.324482e+01 4.409538e+00 9.028417e+01 1.438360e+02 5.653712e+01 1.597515e+02 1.134488e+00 7.402377e-01 4.485852e-01 9.174739e-01 1.707045e+00 1.258460e+00 2.073543e+01 1.384057e+01 1.778593e+01 1.298829e+01 9.053228e-01 1.074315e+00 2.629578e+01 5.768970e-01 7.906034e+00 1.612146e+00 7.617276e+00 2.127421e+00 -6.448001e+00 -2.254668e+00 2.505731e-02 2.190378e+00 1.149248e+00 8.423880e-01 7.091715e+00 4.924142e-01 6.696768e-01 1.249815e+01 2.439746e+01 3.916866e-01 5.287890e+02 2.676574e-01 1.289891e+03 1.639481e-01 -5.306961e+01 -1.528398e+00 1.574926e+03 1.664099e-01 9.889413e+02 4.532793e-01 -6.351258e+01 -1.155312e+00 2.652466e+03 9.070915e-02 9.042844e+02 5.233177e-01 -6.881744e+01 -1.019138e+00 -1.695523e+01 -3.556638e-01 2.734091e+01 2.728617e-01 -2.506394e-03 -1.505765e+01 -3.049230e-02 -4.849367e-01 1.067332e+00 9.781908e-01 3.223193e+01 3.433324e-01 8.217401e+00 1.648179e+00 7.866946e+00 2.258489e+00 -1.067677e+01 -1.249463e+00 -1.350251e+01 2.368965e+01 -6.597178e-02 -8.064533e-03 3.799159e-01 2.992958e+00 1.755931e+00 4.264012e-01 4.273103e-01 1.436585e-01 1.999621e-01 -2.165300e+01
29_PF42_3 3.336076e+01 1.130163e-01 3.225566e+01 3.332867e+01 3.501464e+01 2.758980e+00 3.519791e+02 5.709811e+02 7.874187e+01 1.493421e+02 1.104044e+00 5.586686e-01 5.804177e-01 9.784614e-01 1.547183e+00 9.667655e-01 1.529908e+01 8.707393e+00 1.217455e+01 7.735909e+00 1.069086e+00 1.899174e+00 1.787091e+01 6.680453e-01 2.889650e+00 4.915195e+00 4.661942e+00 3.563076e+00 -3.388661e+00 -4.448890e+00 1.864648e-02 2.198444e+00 1.155323e+00 6.894450e-01 6.782416e+00 5.866879e-01 -1.387863e+00 -9.362075e+00 1.233626e+01 1.072690e+00 4.916571e+02 3.471515e-01 1.188710e+03 2.034687e-01 -6.546096e+01 -1.326650e+00 1.546567e+03 1.630279e-01 8.754333e+02 4.692801e-01 -6.674324e+01 -1.216657e+00 2.555157e+03 8.643101e-02 9.299319e+02 5.544392e-01 -6.922176e+01 -1.147485e+00 -1.062327e+01 -6.451108e-01 2.030590e+01 4.356436e-01 -1.980032e-02 -2.155184e+00 -1.851328e-02 -7.402446e-01 9.689587e-01 1.680059e+00 2.214733e+01 3.980142e-01 6.481642e-01 2.077880e+01 3.502307e+00 5.124047e+00 -7.171586e+00 -2.125463e+00 -1.087439e+01 2.009405e+01 -6.269582e-02 -8.214231e-03 1.309442e+00 3.726370e+00 2.503231e+00 2.754076e-01 2.846601e-01 1.185266e-01 1.766619e-01 -2.146962e+01
30_CF62_3 2.482214e+01 1.358143e-01 2.254046e+01 2.444018e+01 2.711685e+01 4.576393e+00 2.696387e+02 3.858573e+02 6.033252e+01 1.163988e+02 7.918165e-01 5.842609e-01 3.771985e-01 7.206471e-01 1.096615e+00 7.194169e-01 9.716523e+00 6.648765e+00 5.931066e+00 4.160732e+00 6.146168e-01 8.392786e-01 2.788143e+01 5.142787e-01 1.805379e+01 6.582335e-01 6.607690e+00 2.101981e+00 3.774422e+00 2.726946e+00 3.470905e-02 1.929382e+00 1.067779e+00 8.995103e-01 4.362639e+00 8.358074e-01 6.348207e+00 1.632171e+00 3.184569e+01 3.953777e-01 5.423917e+02 2.787987e-01 1.333164e+03 1.549058e-01 -4.864564e+01 -1.500120e+00 1.584470e+03 1.673945e-01 1.051581e+03 3.387700e-01 -6.160123e+01 -1.077713e+00 2.664023e+03 9.648503e-02 8.841942e+02 4.496488e-01 -6.717852e+01 -9.423130e-01 -2.197561e+01 -3.651507e-01 3.227996e+01 2.604003e-01 -1.661620e-02 -2.147612e+00 -3.077075e-02 -4.908225e-01 6.996419e-01 7.525645e-01 3.277604e+01 3.250866e-01 1.993410e+01 5.914565e-01 7.074972e+00 2.091608e+00 3.514594e+00 3.078738e+00 -1.072822e+01 2.050876e+01 -4.698966e-02 -8.319524e-03 2.732223e-01 2.471380e+00 1.882341e+00 4.160313e-01 3.739415e-01 1.051603e-01 1.145376e-01 -2.426377e+01
